         1 -2.0817e-17                       
    0.8662    0.022369                       
   0.86577    0.022434                       
   0.86534      0.0225                       
   0.86491    0.022566                       
   0.86448    0.022632                       
   0.86405    0.022698                       
   0.86362    0.022764                       
   0.86319     0.02283                       
   0.86276    0.022897                       
   0.86233    0.022963                       
   0.86189    0.023029                       
   0.86146    0.023095                       
   0.86103    0.023162                       
   0.86059    0.023228                       
   0.86015    0.023295                       
   0.85972    0.023361                       
   0.85928    0.023428                       
   0.85884    0.023494                       
   0.85841    0.023561                       
   0.85797    0.023628                       
   0.85753    0.023695                       
   0.85709    0.023762                       
   0.85665    0.023828                       
   0.85621    0.023895                       
   0.85577    0.023962                       
   0.85533    0.024029                       
   0.85488    0.024097                       
   0.85444    0.024164                       
     0.854    0.024231                       
   0.85355    0.024298                       
   0.85311    0.024365                       
   0.85266    0.024433                       
   0.85222      0.0245                       
   0.85177    0.024568                       
   0.85132    0.024635                       
   0.85088    0.024703                       
   0.85043     0.02477                       
   0.84998    0.024838                       
   0.84953    0.024905                       
   0.84908    0.024973                       
   0.84863    0.025041                       
   0.84818    0.025109                       
   0.84773    0.025176                       
   0.84728    0.025244                       
   0.84683    0.025312                       
   0.84637     0.02538                       
   0.84592    0.025448                       
   0.84547    0.025516                       
   0.84501    0.025584                       
   0.84456    0.025653                       
    0.8441    0.025721                       
   0.84365    0.025789                       
   0.84319    0.025857                       
   0.84273    0.025926                       
   0.84227    0.025994                       
   0.84182    0.026062                       
   0.84136    0.026131                       
    0.8409    0.026199                       
   0.84044    0.026268                       
   0.83998    0.026336                       
   0.83952    0.026405                       
   0.83905    0.026474                       
   0.83859    0.026542                       
   0.83813    0.026611                       
   0.83767     0.02668                       
    0.8372    0.026749                       
   0.83674    0.026818                       
   0.83627    0.026887                       
   0.83581    0.026955                       
   0.83534    0.027024                       
   0.83488    0.027093                       
   0.83441    0.027163                       
   0.83394    0.027232                       
   0.83347    0.027301                       
   0.83301     0.02737                       
   0.83254    0.027439                       
   0.83207    0.027508                       
    0.8316    0.027578                       
   0.83113    0.027647                       
   0.83066    0.027716                       
   0.83018    0.027786                       
   0.82971    0.027855                       
   0.82924    0.027925                       
   0.82877    0.027994                       
   0.82829    0.028064                       
   0.82782    0.028133                       
   0.82734    0.028203                       
   0.82687    0.028272                       
   0.82639    0.028342                       
   0.82592    0.028412                       
   0.82544    0.028482                       
   0.82496    0.028551                       
   0.82449    0.028621                       
   0.82401    0.028691                       
   0.82353    0.028761                       
   0.82305    0.028831                       
   0.82257    0.028901                       
   0.82209    0.028971                       
   0.82161    0.029041                       
   0.82113    0.029111                       
   0.82064    0.029181                       
   0.82016    0.029251                       
   0.81968    0.029321                       
    0.8192    0.029391                       
   0.81871    0.029461                       
   0.81823    0.029532                       
   0.81774    0.029602                       
   0.81726    0.029672                       
   0.81677    0.029743                       
   0.81629    0.029813                       
    0.8158    0.029883                       
   0.81531    0.029954                       
   0.81482    0.030024                       
   0.81433    0.030095                       
   0.81385    0.030165                       
   0.81336    0.030236                       
   0.81287    0.030306                       
   0.81238    0.030377                       
   0.81189    0.030447                       
   0.81139    0.030518                       
    0.8109    0.030589                       
   0.81041    0.030659                       
   0.80992     0.03073                       
   0.80942    0.030801                       
   0.80893    0.030872                       
   0.80844    0.030942                       
   0.80794    0.031013                       
   0.80745    0.031084                       
   0.80695    0.031155                       
   0.80645    0.031226                       
   0.80596    0.031297                       
   0.80546    0.031368                       
   0.80496    0.031439                       
   0.80446     0.03151                       
   0.80397    0.031581                       
   0.80347    0.031652                       
   0.80297    0.031723                       
   0.80247    0.031794                       
   0.80197    0.031865                       
   0.80146    0.031936                       
   0.80096    0.032007                       
   0.80046    0.032078                       
   0.79996     0.03215                       
   0.79946    0.032221                       
   0.79895    0.032292                       
   0.79845    0.032363                       
   0.79794    0.032435                       
   0.79744    0.032506                       
   0.79693    0.032577                       
   0.79643    0.032649                       
   0.79592     0.03272                       
   0.79542    0.032792                       
   0.79491    0.032863                       
    0.7944    0.032934                       
   0.79389    0.033006                       
   0.79338    0.033077                       
   0.79288    0.033149                       
   0.79237     0.03322                       
   0.79186    0.033292                       
   0.79135    0.033363                       
   0.79083    0.033435                       
   0.79032    0.033507                       
   0.78981    0.033578                       
    0.7893     0.03365                       
   0.78879    0.033721                       
   0.78827    0.033793                       
   0.78776    0.033865                       
   0.78725    0.033936                       
   0.78673    0.034008                       
   0.78622     0.03408                       
    0.7857    0.034152                       
   0.78518    0.034223                       
   0.78467    0.034295                       
   0.78415    0.034367                       
   0.78363    0.034439                       
   0.78312     0.03451                       
    0.7826    0.034582                       
   0.78208    0.034654                       
   0.78156    0.034726                       
   0.78104    0.034798                       
   0.78052     0.03487                       
      0.78    0.034942                       
   0.77948    0.035014                       
   0.77896    0.035085                       
   0.77844    0.035157                       
   0.77792    0.035229                       
   0.77739    0.035301                       
   0.77687    0.035373                       
   0.77635    0.035445                       
   0.77582    0.035517                       
    0.7753    0.035589                       
   0.77477    0.035661                       
   0.77425    0.035733                       
   0.77372    0.035805                       
    0.7732    0.035877                       
   0.77267    0.035949                       
   0.77214    0.036021                       
   0.77162    0.036093                       
   0.77109    0.036166                       
   0.77056    0.036238                       
   0.77003     0.03631                       
    0.7695    0.036382                       
   0.76897    0.036454                       
   0.76844    0.036526                       
   0.76791    0.036598                       
   0.76738     0.03667                       
   0.76685    0.036743                       
   0.76632    0.036815                       
   0.76579    0.036887                       
   0.76526    0.036959                       
   0.76472    0.037031                       
   0.76419    0.037103                       
   0.76366    0.037176                       
   0.76312    0.037248                       
   0.76259     0.03732                       
   0.76205    0.037392                       
   0.76152    0.037464                       
   0.76098    0.037537                       
   0.76045    0.037609                       
   0.75991    0.037681                       
   0.75937    0.037753                       
   0.75883    0.037825                       
    0.7583    0.037898                       
   0.75776     0.03797                       
   0.75722    0.038042                       
   0.75668    0.038114                       
   0.75614    0.038187                       
    0.7556    0.038259                       
   0.75506    0.038331                       
   0.75452    0.038403                       
   0.75398    0.038476                       
   0.75344    0.038548                       
    0.7529     0.03862                       
   0.75235    0.038692                       
   0.75181    0.038765                       
   0.75127    0.038837                       
   0.75073    0.038909                       
   0.75018    0.038981                       
   0.74964    0.039054                       
   0.74909    0.039126                       
   0.74855    0.039198                       
     0.748     0.03927                       
   0.74746    0.039343                       
   0.74691    0.039415                       
   0.74636    0.039487                       
   0.74582    0.039559                       
   0.74527    0.039632                       
   0.74472    0.039704                       
   0.74417    0.039776                       
   0.74363    0.039848                       
   0.74308    0.039921                       
   0.74253    0.039993                       
   0.74198    0.040065                       
   0.74143    0.040137                       
   0.74088     0.04021                       
   0.74033    0.040282                       
   0.73977    0.040354                       
   0.73922    0.040426                       
   0.73867    0.040498                       
   0.73812    0.040571                       
   0.73757    0.040643                       
   0.73701    0.040715                       
   0.73646    0.040787                       
   0.73591    0.040859                       
   0.73535    0.040931                       
    0.7348    0.041004                       
   0.73424    0.041076                       
   0.73369    0.041148                       
   0.73313     0.04122                       
   0.73258    0.041292                       
   0.73202    0.041364                       
   0.73146    0.041436                       
   0.73091    0.041509                       
   0.73035    0.041581                       
   0.72979    0.041653                       
   0.72923    0.041725                       
   0.72867    0.041797                       
   0.72811    0.041869                       
   0.72755    0.041941                       
     0.727    0.042013                       
   0.72644    0.042085                       
   0.72587    0.042157                       
   0.72531    0.042229                       
   0.72475    0.042301                       
   0.72419    0.042373                       
   0.72363    0.042445                       
   0.72307    0.042517                       
   0.72251    0.042589                       
   0.72194    0.042661                       
   0.72138    0.042733                       
   0.72082    0.042805                       
   0.72025    0.042877                       
   0.71969    0.042949                       
   0.71912     0.04302                       
   0.71856    0.043092                       
   0.71799    0.043164                       
   0.71743    0.043236                       
   0.71686    0.043308                       
   0.71629     0.04338                       
   0.71573    0.043451                       
   0.71516    0.043523                       
   0.71459    0.043595                       
   0.71403    0.043667                       
   0.71346    0.043738                       
   0.71289     0.04381                       
   0.71232    0.043882                       
   0.71175    0.043953                       
   0.71118    0.044025                       
   0.71061    0.044097                       
   0.71004    0.044168                       
   0.70947     0.04424                       
    0.7089    0.044312                       
   0.70833    0.044383                       
   0.70776    0.044455                       
   0.70719    0.044526                       
   0.70662    0.044598                       
   0.70604    0.044669                       
   0.70547    0.044741                       
    0.7049    0.044812                       
   0.70432    0.044884                       
   0.70375    0.044955                       
   0.70318    0.045027                       
    0.7026    0.045098                       
   0.70203    0.045169                       
   0.70145    0.045241                       
   0.70088    0.045312                       
    0.7003    0.045383                       
   0.69973    0.045455                       
   0.69915    0.045526                       
   0.69857    0.045597                       
     0.698    0.045668                       
   0.69742    0.045739                       
   0.69684    0.045811                       
   0.69626    0.045882                       
   0.69569    0.045953                       
   0.69511    0.046024                       
   0.69453    0.046095                       
   0.69395    0.046166                       
   0.69337    0.046237                       
   0.69279    0.046308                       
   0.69221    0.046379                       
   0.69163     0.04645                       
   0.69105    0.046521                       
   0.69047    0.046592                       
   0.68989    0.046663                       
   0.68931    0.046733                       
   0.68873    0.046804                       
   0.68814    0.046875                       
   0.68756    0.046946                       
   0.68698    0.047017                       
    0.6864    0.047087                       
   0.68581    0.047158                       
   0.68523    0.047229                       
   0.68465    0.047299                       
   0.68406     0.04737                       
   0.68348     0.04744                       
   0.68289    0.047511                       
   0.68231    0.047581                       
   0.68172    0.047652                       
   0.68114    0.047722                       
